日志时间：2012-07-31 14:00:01,929  
[系统:system;描述:方法拦截;代码:700]执行用时：4毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,,6976b6ffa4464a7db5ae9529c5504102,0,; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:00:04,661  
[系统:system;描述:方法拦截;代码:700]执行用时：11毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,ce3dfae9d34b4861a31e482d68ccdf95,b29f45352f374730944bd7c5498fca44,529154,836036143@qq.com; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":2,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:43:24,828  
[系统:system;描述:方法拦截;代码:700]执行用时：90毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,ce3dfae9d34b4861a31e482d68ccdf95,b29f45352f374730944bd7c5498fca44,529154,836036143@qq.com,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:44:16,231  
[系统:system;描述:方法拦截;代码:700]执行用时：9毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,ce3dfae9d34b4861a31e482d68ccdf95,b29f45352f374730944bd7c5498fca44,529154,836036143@qq.com; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":2,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:44:16,927  
[系统:system;描述:方法拦截;代码:700]执行用时：84毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,ce3dfae9d34b4861a31e482d68ccdf95,b29f45352f374730944bd7c5498fca44,529154,836036143@qq.com,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:44:18,249  
[系统:system;描述:方法拦截;代码:700]执行用时：74毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,ce3dfae9d34b4861a31e482d68ccdf95,b29f45352f374730944bd7c5498fca44,529154,836036143@qq.com,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:46:22,571  
[系统:system;描述:方法拦截;代码:700]执行用时：12毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,ce3dfae9d34b4861a31e482d68ccdf95,b29f45352f374730944bd7c5498fca44,529154,836036143@qq.com; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":2,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:46:22,964  
[系统:system;描述:方法拦截;代码:700]执行用时：81毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,ce3dfae9d34b4861a31e482d68ccdf95,b29f45352f374730944bd7c5498fca44,529154,836036143@qq.com,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:47:24,075  
[系统:system;描述:方法拦截;代码:700]执行用时：12毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,ce3dfae9d34b4861a31e482d68ccdf95,b29f45352f374730944bd7c5498fca44,529154,836036143@qq.com; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":2,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:47:24,486  
[系统:system;描述:方法拦截;代码:700]执行用时：84毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,ce3dfae9d34b4861a31e482d68ccdf95,b29f45352f374730944bd7c5498fca44,529154,836036143@qq.com,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:50:14,613  
[系统:system;描述:方法拦截;代码:700]执行用时：10毫秒;请求信息：Invocation: method 'GetShoppingCartGoodsNum', arguments WebSite,ce3dfae9d34b4861a31e482d68ccdf95,b29f45352f374730944bd7c5498fca44,529154,836036143@qq.com; target is of Type [MobileWcf.ServiceLibrary.Order.OrderService];返回信息：{"info":2,"msg":null,"status":1,"data":null}; 日志时间：2012-07-31 14:50:15,115  
[系统:system;描述:方法拦截;代码:700]执行用时：96毫秒;请求信息：Invocation: method 'GetPayList', arguments WebSite,ce3dfae9d34b4861a31e482d68ccdf95,b29f45352f374730944bd7c5498fca44,529154,836036143@qq.com,12323; target is of Type [MobileWcf.ServiceLibrary.BaseData.BaseDataService];返回信息：{"list":[{"Key":"货到付款（送货上门后再付款，支持现金或POS机刷卡)","Value":0},{"Key":"在线支付（支持绝大数银行借记卡及部分银行信息卡）","Value":1}],"total":0,"page":0,"size":0,"msg":null,"status":1,"data":null}; 
